"REF_DATE","GEO","DGUID","Measure","Sex at birth","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877507","4.2.2.4.3","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877508","4.2.3.1.1","2.3","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877509","4.2.3.1.2","1.1","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877510","4.2.3.1.3","3.7","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877511","4.2.3.2.1","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877512","4.2.3.2.2","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877513","4.2.3.2.3","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877514","4.2.3.3.1","3.2","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877515","4.2.3.3.2","1.6","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877516","4.2.3.3.3","5.3","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877517","4.2.3.4.1","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877518","4.2.3.4.2","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Infection","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877519","4.2.3.4.3","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877520","4.3.1.1.1","0.8","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877521","4.3.1.1.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877522","4.3.1.1.3","1.9","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877523","4.3.1.2.1","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877524","4.3.1.2.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877525","4.3.1.2.3","1.4","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877526","4.3.1.3.1","1.1","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877527","4.3.1.3.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877528","4.3.1.3.3","2.1","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877529","4.3.1.4.1","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877530","4.3.1.4.2","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877531","4.3.1.4.3","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877532","4.3.2.1.1","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877533","4.3.2.1.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877534","4.3.2.1.3","0.6","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877535","4.3.2.2.1","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877536","4.3.2.2.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877537","4.3.2.2.3","3.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877538","4.3.2.3.1","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877539","4.3.2.3.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877540","4.3.2.3.3","1.1","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877541","4.3.2.4.1","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877542","4.3.2.4.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877543","4.3.2.4.3","1.8","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877544","4.3.3.1.1","1.4","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877545","4.3.3.1.2","0.3","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877546","4.3.3.1.3","2.4","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277877547","4.3.3.2.1","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877548","4.3.3.2.2","0.0","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877549","4.3.3.2.3","2.7","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277877550","4.3.3.3.1","1.9","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877551","4.3.3.3.2","0.6","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877552","4.3.3.3.3","3.7","","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277877553","4.3.3.4.1","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877554","4.3.3.4.2","","x","","","1"
"2021","Ontario","2016A000235","Antibody seroprevalence - Vaccination","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877555","4.3.3.4.3","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277877556","5.1.1.1.1","3.1","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877557","5.1.1.1.2","1.8","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877558","5.1.1.1.3","4.5","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277877559","5.1.1.2.1","4.3","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877560","5.1.1.2.2","1.6","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877561","5.1.1.2.3","9.9","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277877562","5.1.1.3.1","3.3","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877563","5.1.1.3.2","1.6","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877564","5.1.1.3.3","5.8","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277877565","5.1.1.4.1","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877566","5.1.1.4.2","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877567","5.1.1.4.3","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277877568","5.1.2.1.1","2.5","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877569","5.1.2.1.2","1.0","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877570","5.1.2.1.3","5.2","","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277877571","5.1.2.2.1","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277877572","5.1.2.2.2","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277877573","5.1.2.2.3","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277877574","5.1.2.3.1","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277877575","5.1.2.3.2","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277877576","5.1.2.3.3","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277877577","5.1.2.4.1","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277877578","5.1.2.4.2","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277877579","5.1.2.4.3","","x","","","1"
"2021","Manitoba","2016A000246","Antibody seroprevalence - Overall","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277877580","5.1.3.1.1","3.6","","","","1"
